Tipo de contrato,Procedimiento de adjudicación,Criterios de adjudicación,Entidad impulsora,Duración del contrato,¿Caracter plurianual?,CPV,División en lotes,Nº de licitadores presentados,¿UTE?,Mediana Importe,Media Importe,Baja temeraria
Servicios,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Turismo, Comercio y Consumo",1-3 años,0,80,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,1,71,0,Menos de 5 licitadores,1,66656.0,125645.5136095493,1
Servicios,Abierto Simplificado,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,71,0,5-10 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Educación,1-3 años,0,50,0,5-10 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,1,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,64,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Mejor precio,"Igualdad, Justicia y Políticas Sociales",1-3 años,1,71,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",1-3 años,1,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,51,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,1,71,0,Más de 20 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,50,0,5-10 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Trabajo y Empleo,1-3 años,1,30,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,0,80,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto Simplificado,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,1,55,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto Simplificado,Mejor precio,"Planificación Territorial, Vivienda y Transportes",1-3 años,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",1-3 años,1,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,1,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,0,45,1,Menos de 5 licitadores,0,155627.72,221686.36500306608,1
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,1,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Mejor precio,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,38,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Mejor precio,Seguridad,1-3 años,0,15,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Negociado Sin Publicidad,Mejor precio,Seguridad,1-3 años,1,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Mejor precio,Seguridad,1-3 años,1,44,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Mejor precio,Seguridad,1-3 años,1,35,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Mejor precio,"Igualdad, Justicia y Políticas Sociales",1-3 años,1,33,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Suministros,Abierto,Mejor precio,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,38,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,1,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,0,71,0,5-10 licitadores,0,66656.0,125645.5136095493,1
Obras,Abierto Simplificado,Mejor precio,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,1,45,0,5-10 licitadores,0,155627.72,221686.36500306608,1
Suministros,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,31,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,1,42,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,1,80,1,Menos de 5 licitadores,1,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto Simplificado,Mejor precio,"Planificación Territorial, Vivienda y Transportes",1-3 años,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",1-3 años,1,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,72,0,5-10 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto Simplificado,Mejor precio,"Planificación Territorial, Vivienda y Transportes",1-3 años,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",1-3 años,1,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Abierto,Mejor precio,Seguridad,Menos de 1 año,0,34,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Suministros,Abierto,Mejor precio,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,38,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,72,0,5-10 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,1,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto Simplificado,Mejor precio,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,38,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,79,0,5-10 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Salud,1-3 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Suministros,Abierto Simplificado,Pluralidad de criterios,Salud,1-3 años,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,1,90,1,Menos de 5 licitadores,1,66656.0,125645.5136095493,1
Suministros,Abierto,Mejor precio,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,39,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Obras,Abierto Simplificado,Mejor precio,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,1
Servicios,Abierto,Otros,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,Menos de 1 año,0,42,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Obras,Derivado de Acuerdo Marco,Otros,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Obras,Derivado de Acuerdo Marco,Otros,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,Economía y Hacienda,Menos de 1 año,0,72,0,Menos de 5 licitadores,1,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Salud,1-3 años,0,90,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,18,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto Simplificado,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,34,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Obras,Abierto Simplificado,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto Simplificado,Mejor precio,"Turismo, Comercio y Consumo",1-3 años,0,63,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto Simplificado,Pluralidad de criterios,Trabajo y Empleo,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Otros,Seguridad,Menos de 1 año,0,35,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,71,0,5-10 licitadores,1,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",Menos de 1 año,0,80,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Mejor precio,Seguridad,Menos de 1 año,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Mejor precio,Seguridad,Menos de 1 año,0,32,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Negociado Sin Publicidad,Mejor precio,Seguridad,Menos de 1 año,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,"Turismo, Comercio y Consumo",Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,1,71,1,Menos de 5 licitadores,1,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,18,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,79,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,32,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Turismo, Comercio y Consumo",Menos de 1 año,0,79,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Negociado Sin Publicidad,Mejor precio,Seguridad,Menos de 1 año,0,35,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,48,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,48,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Suministros,Abierto Simplificado,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,44,0,5-10 licitadores,0,80587.3,150645.40711888112,0
Suministros,Negociado Sin Publicidad,Mejor precio,Seguridad,Menos de 1 año,0,18,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,18,0,5-10 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto Simplificado,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,79,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto Simplificado,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",Menos de 1 año,0,73,0,5-10 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Mejor precio,Seguridad,Menos de 1 año,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Negociado Sin Publicidad,Mejor precio,Seguridad,Menos de 1 año,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Negociado Sin Publicidad,Mejor precio,Seguridad,Menos de 1 año,0,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Negociado Sin Publicidad,Mejor precio,Seguridad,Menos de 1 año,0,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Salud,1-3 años,1,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,1,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,Menos de 1 año,0,42,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Suministros,Negociado Sin Publicidad,Mejor precio,Salud,Menos de 1 año,0,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Negociado Sin Publicidad,Mejor precio,Salud,Menos de 1 año,0,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Salud,1-3 años,1,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto Simplificado,Mejor precio,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,79,0,5-10 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto Simplificado,Pluralidad de criterios,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Negociado Sin Publicidad,Mejor precio,Salud,Menos de 1 año,0,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,71,0,15-20 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,71,0,5-10 licitadores,1,66656.0,125645.5136095493,1
Suministros,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,90,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,71,0,10-15 licitadores,1,66656.0,125645.5136095493,1
Suministros,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Abierto,Mejor precio,Seguridad,1-3 años,1,50,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",Menos de 1 año,0,80,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,24,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Obras,Abierto Simplificado,Mejor precio,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Suministros,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",3-6 años,1,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto Simplificado,Pluralidad de criterios,Economía y Hacienda,Menos de 1 año,0,18,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
